100;91;171;161;land;false;unknown;0
101;7;195;165;land;false;unknown;0
102;136;153;44;land;false;unknown;0
103;219;44;9;land;false;unknown;0
104;202;214;1;land;false;unknown;0
105;91;187;72;land;false;unknown;0
106;117;91;120;land;false;unknown;0
107;82;64;119;land;false;unknown;0
108;148;194;156;land;false;unknown;0
109;37;85;151;land;false;unknown;0
110;196;211;103;land;false;unknown;0
111;23;4;240;land;false;unknown;0
112;134;41;117;land;false;unknown;0
113;197;239;9;land;false;unknown;0
114;90;116;232;land;false;unknown;0
115;145;155;151;land;false;unknown;0
116;138;109;215;land;false;unknown;0
117;41;164;192;land;false;unknown;0
118;186;210;207;land;false;unknown;0
119;151;33;150;land;false;unknown;0
120;192;83;117;land;false;unknown;0
121;164;233;216;land;false;unknown;0
122;40;61;233;land;false;unknown;0
123;238;149;102;land;false;unknown;0
124;224;150;98;land;false;unknown;0
125;19;60;156;land;false;unknown;0
126;69;138;194;land;false;unknown;0
127;64;183;131;land;false;unknown;0
128;111;139;11;land;false;unknown;0
129;111;121;173;land;false;unknown;0
130;224;116;24;land;false;unknown;0
131;189;105;173;land;false;unknown;0
132;73;200;159;land;false;unknown;0
133;249;140;74;land;false;unknown;0
134;131;69;152;land;false;unknown;0
135;46;63;106;land;false;unknown;0
136;175;207;167;land;false;unknown;0
137;178;111;37;land;false;unknown;0
138;155;133;210;land;false;unknown;0
139;175;192;215;land;false;unknown;0
140;7;210;40;land;false;unknown;0
141;9;94;155;land;false;unknown;0
142;129;156;17;land;false;unknown;0
143;228;120;172;land;false;unknown;0
144;52;57;28;land;false;unknown;0
145;46;171;148;land;false;unknown;0
146;45;85;54;land;false;unknown;0
147;85;114;83;land;false;unknown;0
148;22;45;66;land;false;unknown;0
149;175;192;37;land;false;unknown;0
150;183;220;239;land;false;unknown;0
151;147;163;64;land;false;unknown;0
152;160;157;59;land;false;unknown;0
153;123;4;232;land;false;unknown;0
154;62;107;31;land;false;unknown;0
155;107;232;55;land;false;unknown;0
156;132;179;49;land;false;unknown;0
157;10;69;30;land;false;unknown;0
158;23;227;185;land;false;unknown;0
159;17;198;47;land;false;unknown;0
160;112;183;252;land;false;unknown;0
161;53;56;156;land;false;unknown;0
162;64;176;145;land;false;unknown;0
163;77;149;63;land;false;unknown;0
164;107;99;210;land;false;unknown;0
165;229;200;73;land;false;unknown;0
166;180;216;219;land;false;unknown;0
167;92;160;205;land;false;unknown;0
168;7;165;160;land;false;unknown;0
169;118;99;179;land;false;unknown;0
170;62;32;248;land;false;unknown;0
171;128;41;29;land;false;unknown;0
172;91;33;46;land;false;unknown;0
173;104;138;58;land;false;unknown;0
174;44;238;196;land;false;unknown;0
175;103;142;221;land;false;unknown;0
176;214;55;2;land;false;unknown;0
177;218;211;204;land;false;unknown;0
178;252;140;74;land;false;unknown;0
179;224;213;51;land;false;unknown;0
180;69;99;16;land;false;unknown;0
181;133;21;44;land;false;unknown;0
182;237;181;64;land;false;unknown;0
183;69;3;49;land;false;unknown;0
184;118;33;232;land;false;unknown;0
185;114;127;108;land;false;unknown;0
186;197;143;149;land;false;unknown;0
187;164;191;121;land;false;unknown;0
188;55;74;125;land;false;unknown;0
189;123;171;208;land;false;unknown;0
190;44;74;160;land;false;unknown;0
191;205;222;185;land;false;unknown;0
192;93;136;250;land;false;unknown;0
193;10;84;160;land;false;unknown;0
194;45;68;207;land;false;unknown;0
195;14;58;50;land;false;unknown;0
196;161;180;212;land;false;unknown;0
197;46;121;134;land;false;unknown;0
198;91;224;83;land;false;unknown;0
199;7;180;35;land;false;unknown;0
200;5;55;191;land;false;unknown;0
201;79;95;27;land;false;unknown;0
202;108;63;237;land;false;unknown;0
203;22;4;236;land;false;unknown;0
204;22;43;197;land;false;unknown;0
205;36;89;173;land;false;unknown;0
206;81;162;148;land;false;unknown;0
207;4;235;27;land;false;unknown;0
208;72;91;132;land;false;unknown;0
209;133;9;29;land;false;unknown;0
210;52;12;148;land;false;unknown;0
211;15;119;140;land;false;unknown;0
212;39;77;25;land;false;unknown;0
213;49;0;168;land;false;unknown;0
214;54;65;198;land;false;unknown;0
215;141;167;252;land;false;unknown;0
216;209;240;40;land;false;unknown;0
217;67;110;96;land;false;unknown;0
218;196;225;138;land;false;unknown;0
219;87;94;64;land;false;unknown;0
220;94;30;151;land;false;unknown;0
221;178;186;92;land;false;unknown;0
222;227;69;220;land;false;unknown;0
223;49;153;158;land;false;unknown;0
224;32;208;149;land;false;unknown;0
225;153;180;49;land;false;unknown;0
226;136;63;29;land;false;unknown;0
227;81;94;225;land;false;unknown;0
228;51;41;31;land;false;unknown;0
229;220;86;41;land;false;unknown;0
230;202;192;114;land;false;unknown;0
231;75;115;71;land;false;unknown;0
232;85;100;128;land;false;unknown;0
233;92;130;1;land;false;unknown;0
234;11;100;190;land;false;unknown;0
235;10;51;118;land;false;unknown;0
236;162;196;6;land;false;unknown;0
237;94;45;26;land;false;unknown;0
238;41;77;84;land;false;unknown;0
239;185;170;45;land;false;unknown;0
240;135;174;187;land;false;unknown;0
241;221;115;140;land;false;unknown;0
242;72;106;141;land;false;unknown;0
243;26;144;223;land;false;unknown;0
244;136;123;39;land;false;unknown;0
245;23;177;176;land;false;unknown;0
246;159;190;189;land;false;unknown;0
247;69;116;141;land;false;unknown;0
248;45;121;169;land;false;unknown;0
249;103;168;59;land;false;unknown;0
250;28;219;78;land;false;unknown;0
251;120;122;74;land;false;unknown;0
252;24;39;244;land;false;unknown;0
253;157;209;8;land;false;unknown;0
254;24;89;59;land;false;unknown;0
255;126;4;244;land;false;unknown;0
256;225;125;214;land;false;unknown;0
257;86;195;0;land;false;unknown;0
258;51;75;178;land;false;unknown;0
259;190;42;130;land;false;unknown;0
260;34;226;242;land;false;unknown;0
261;10;147;135;land;false;unknown;0
262;250;54;41;land;false;unknown;0
263;70;93;22;land;false;unknown;0
264;178;114;2;land;false;unknown;0
265;253;37;143;land;false;unknown;0
266;207;49;54;land;false;unknown;0
267;6;231;50;land;false;unknown;0
268;130;155;227;land;false;unknown;0
269;72;114;86;land;false;unknown;0
270;94;135;228;land;false;unknown;0
271;12;55;130;land;false;unknown;0
272;115;47;111;land;false;unknown;0
273;71;63;163;land;false;unknown;0
274;225;145;94;land;false;unknown;0
275;199;230;100;land;false;unknown;0
276;249;87;18;land;false;unknown;0
277;178;174;12;land;false;unknown;0
278;154;108;96;land;false;unknown;0
279;86;150;91;land;false;unknown;0
280;32;88;166;land;false;unknown;0
281;161;156;213;land;false;unknown;0
282;136;39;54;land;false;unknown;0
283;226;224;25;land;false;unknown;0
284;17;42;210;land;false;unknown;0
285;200;220;114;land;false;unknown;0
286;3;43;8;land;false;unknown;0
287;14;51;93;land;false;unknown;0
288;60;145;245;land;false;unknown;0
289;40;63;113;land;false;unknown;0
290;89;117;103;land;false;unknown;0
291;73;119;65;land;false;unknown;0
292;228;128;36;land;false;unknown;0
293;37;86;34;land;false;unknown;0
294;52;75;223;land;false;unknown;0
295;175;51;212;land;false;unknown;0
296;36;62;213;land;false;unknown;0
297;126;165;120;land;false;unknown;0
298;180;235;98;land;false;unknown;0
299;223;202;228;land;false;unknown;0
300;41;67;253;land;false;unknown;0
301;138;176;112;land;false;unknown;0
302;136;171;139;land;false;unknown;0
303;10;90;190;land;false;unknown;0
304;158;180;232;land;false;unknown;0
305;60;32;240;land;false;unknown;0
306;23;59;109;land;false;unknown;0
307;223;31;192;land;false;unknown;0
308;223;43;230;land;false;unknown;0
309;6;38;174;land;false;unknown;0
310;170;193;108;land;false;unknown;0
311;203;210;145;land;false;unknown;0
312;33;72;128;land;false;unknown;0
313;170;193;18;land;false;unknown;0
314;109;123;57;land;false;unknown;0
315;136;177;169;land;false;unknown;0
316;218;177;139;land;false;unknown;0
317;67;111;110;land;false;unknown;0
318;58;155;94;land;false;unknown;0
319;141;176;127;land;false;unknown;0
320;113;139;173;land;false;unknown;0
321;32;76;53;land;false;unknown;0
322;104;97;254;land;false;unknown;0
323;195;194;34;land;false;unknown;0
324;104;205;253;land;false;unknown;0
325;222;152;250;land;false;unknown;0
326;148;177;3;land;false;unknown;0
327;223;212;118;land;false;unknown;0
328;196;231;39;land;false;unknown;0
329;55;70;152;land;false;unknown;0
330;251;53;7;land;false;unknown;0
331;13;184;30;land;false;unknown;0
332;89;120;105;land;false;unknown;0
333;200;154;63;land;false;unknown;0
334;115;139;111;land;false;unknown;0
335;178;207;29;land;false;unknown;0
336;69;102;203;land;false;unknown;0
337;122;162;252;land;false;unknown;0
338;189;32;150;land;false;unknown;0
339;229;174;122;land;false;unknown;0
340;26;37;238;land;false;unknown;0
341;209;236;57;land;false;unknown;0
342;10;54;126;land;false;unknown;0
343;115;138;109;land;false;unknown;0
344;125;164;114;land;false;unknown;0
345;52;61;252;land;false;unknown;0
346;3;50;85;land;false;unknown;0
347;163;207;98;land;false;unknown;0
348;32;100;249;land;false;unknown;0
349;33;24;244;land;false;unknown;0
350;48;157;204;land;false;unknown;0
351;176;204;78;land;false;unknown;0
352;209;227;182;land;false;unknown;0
353;73;95;243;land;false;unknown;0
354;125;151;195;land;false;unknown;0
355;67;29;244;land;false;unknown;0
356;221;218;98;land;false;unknown;0
357;237;116;220;land;false;unknown;0
358;68;29;248;land;false;unknown;0
359;117;138;108;land;false;unknown;0
360;126;176;48;land;false;unknown;0
361;203;225;18;land;false;unknown;0
362;101;138;216;land;false;unknown;0
363;14;166;182;land;false;unknown;0
364;192;31;176;land;false;unknown;0
365;194;223;226;land;false;unknown;0
366;2;40;253;land;false;unknown;0
367;158;191;57;land;false;unknown;0
368;228;85;38;land;false;unknown;0
369;151;161;122;land;false;unknown;0
370;32;81;208;land;false;unknown;0
371;74;95;156;land;false;unknown;0
372;37;63;32;land;false;unknown;0
373;191;219;42;land;false;unknown;0
374;155;201;142;land;false;unknown;0
375;72;103;193;land;false;unknown;0
376;12;57;188;land;false;unknown;0
377;110;120;185;land;false;unknown;0
378;168;206;210;land;false;unknown;0
379;159;39;68;land;false;unknown;0
380;90;110;191;land;false;unknown;0
381;172;85;196;land;false;unknown;0
382;145;165;3;land;false;unknown;0
383;130;22;77;land;false;unknown;0
384;46;68;29;land;false;unknown;0
385;184;33;42;land;false;unknown;0
386;78;99;147;land;false;unknown;0
387;225;150;217;land;false;unknown;0
388;223;141;222;land;false;unknown;0
389;17;36;212;land;false;unknown;0
390;57;87;48;land;false;unknown;0
391;35;67;53;land;false;unknown;0
392;120;164;242;land;false;unknown;0
393;42;85;233;land;false;unknown;0
394;125;166;186;land;false;unknown;0
395;126;172;86;land;false;unknown;0
396;210;234;191;land;false;unknown;0
397;57;68;161;land;false;unknown;0
398;41;169;242;land;false;unknown;0
399;166;195;7;land;false;unknown;0
400;194;38;200;land;false;unknown;0
401;172;189;61;land;false;unknown;0
402;201;217;168;land;false;unknown;0
403;220;131;27;land;false;unknown;0
404;26;50;232;land;false;unknown;0
405;29;39;212;land;false;unknown;0
406;103;128;173;land;false;unknown;0
407;52;81;153;land;false;unknown;0
408;49;193;91;land;false;unknown;0
409;122;174;85;land;false;unknown;0
410;146;151;121;land;false;unknown;0
411;72;107;228;land;false;unknown;0
412;84;141;95;land;false;unknown;0
413;89;91;253;land;false;unknown;0
414;94;27;81;land;false;unknown;0
415;224;131;19;land;false;unknown;0
416;142;96;68;land;false;unknown;0
417;147;157;171;land;false;unknown;0
418;21;38;169;land;false;unknown;0
419;133;35;36;land;false;unknown;0
420;231;64;177;land;false;unknown;0
421;155;79;226;land;false;unknown;0
422;95;128;12;land;false;unknown;0
423;22;46;91;land;false;unknown;0
424;90;134;38;land;false;unknown;0
425;11;68;91;land;false;unknown;0
426;200;218;62;land;false;unknown;0
427;180;226;247;land;false;unknown;0
428;96;124;50;land;false;unknown;0
429;194;50;166;land;false;unknown;0
430;224;71;215;land;false;unknown;0
431;201;91;223;land;false;unknown;0
432;15;170;21;land;false;unknown;0
433;107;129;232;land;false;unknown;0
434;155;180;138;land;false;unknown;0
435;173;23;142;land;false;unknown;0
436;228;165;166;land;false;unknown;0
437;169;3;103;land;false;unknown;0
438;2;80;231;land;false;unknown;0
439;32;90;131;land;false;unknown;0
440;159;200;22;land;false;unknown;0
441;137;165;61;land;false;unknown;0
442;253;21;116;land;false;unknown;0
443;180;226;81;land;false;unknown;0
444;220;46;207;land;false;unknown;0
445;206;227;108;land;false;unknown;0
446;116;62;77;land;false;unknown;0
447;243;219;190;land;false;unknown;0
448;178;174;162;land;false;unknown;0
449;75;133;144;land;false;unknown;0
450;101;121;127;land;false;unknown;0
451;117;136;22;land;false;unknown;0
452;81;98;59;land;false;unknown;0
453;133;66;179;land;false;unknown;0
454;26;179;26;land;false;unknown;0
455;211;117;222;land;false;unknown;0
456;223;247;81;land;false;unknown;0
457;202;239;76;land;false;unknown;0
458;240;144;98;land;false;unknown;0
459;251;218;190;land;false;unknown;0
460;179;254;136;land;false;unknown;0
461;178;194;155;land;false;unknown;0
462;21;40;216;land;false;unknown;0
463;112;141;115;land;false;unknown;0
464;194;220;223;land;false;unknown;0
465;221;91;120;land;false;unknown;0
466;30;1;123;land;false;unknown;0
467;88;105;218;land;false;unknown;0
468;102;39;248;land;false;unknown;0
469;100;39;240;land;false;unknown;0
470;144;164;235;land;false;unknown;0
471;113;8;248;land;false;unknown;0
472;68;154;239;land;false;unknown;0
473;133;244;166;land;false;unknown;0
474;126;189;138;land;false;unknown;0
475;84;142;156;land;false;unknown;0
476;191;72;143;land;false;unknown;0
477;174;195;41;land;false;unknown;0
478;220;123;111;land;false;unknown;0
479;52;232;184;land;false;unknown;0
480;176;188;6;land;false;unknown;0
481;10;136;111;land;false;unknown;0
482;108;244;108;land;false;unknown;0
483;108;156;170;land;false;unknown;0
484;125;39;240;land;false;unknown;0
485;98;39;232;land;false;unknown;0
486;136;156;103;land;false;unknown;0
487;228;73;54;land;false;unknown;0
488;111;186;8;land;false;unknown;0
489;134;179;10;land;false;unknown;0
490;102;6;25;land;false;unknown;0
491;201;6;142;land;false;unknown;0
492;25;242;234;land;false;unknown;0
493;28;169;100;land;false;unknown;0
494;249;95;216;land;false;unknown;0
495;178;188;142;land;false;unknown;0
496;251;155;253;land;false;unknown;0
497;169;233;53;land;false;unknown;0
498;143;70;252;land;false;unknown;0
499;190;190;197;land;false;unknown;0
500;118;120;88;land;false;unknown;0
501;1;213;128;land;false;unknown;0
502;101;145;231;land;false;unknown;0
503;109;39;236;land;false;unknown;0
504;17;125;234;land;false;unknown;0
505;194;137;101;land;false;unknown;0
506;227;201;43;land;false;unknown;0
507;247;73;174;land;false;unknown;0
508;7;135;162;land;false;unknown;0
509;10;57;15;land;false;unknown;0
510;15;20;49;land;false;unknown;0
511;110;19;215;land;false;unknown;0
512;33;16;147;land;false;unknown;0
513;153;129;189;land;false;unknown;0
514;31;104;8;land;false;unknown;0
515;101;39;244;land;false;unknown;0
516;86;73;39;land;false;unknown;0
517;76;194;5;land;false;unknown;0
518;44;191;124;land;false;unknown;0
519;188;116;56;land;false;unknown;0
520;35;32;39;land;false;unknown;0
521;94;93;21;land;false;unknown;0
522;222;100;105;land;false;unknown;0
523;110;39;240;land;false;unknown;0
524;107;141;214;land;false;unknown;0
525;193;200;24;land;false;unknown;0
526;4;121;58;land;false;unknown;0
527;92;194;52;land;false;unknown;0
528;70;157;71;land;false;unknown;0
529;26;214;209;land;false;unknown;0
530;180;164;218;land;false;unknown;0
531;96;39;244;land;false;unknown;0
532;85;33;240;land;false;unknown;0
533;181;45;91;land;false;unknown;0
534;123;218;65;land;false;unknown;0
535;80;33;240;land;false;unknown;0
536;242;199;220;land;false;unknown;0
537;221;141;240;land;false;unknown;0
538;203;3;151;land;false;unknown;0
539;24;37;190;land;false;unknown;0
540;220;148;209;land;false;unknown;0
541;78;33;233;land;false;unknown;0
542;53;24;131;land;false;unknown;0
543;29;132;103;land;false;unknown;0
544;111;8;240;land;false;unknown;0
545;84;33;236;land;false;unknown;0
546;70;78;106;land;false;unknown;0
547;224;153;39;land;false;unknown;0
548;103;39;232;land;false;unknown;0
549;15;34;236;land;false;unknown;0
550;74;33;236;land;false;unknown;0
551;159;43;50;land;false;unknown;0
552;108;39;232;land;false;unknown;0
553;92;6;244;land;false;unknown;0
554;150;198;25;land;false;unknown;0
555;69;45;58;land;false;unknown;0
556;215;80;21;land;false;unknown;0
557;55;32;240;land;false;unknown;0
558;42;200;207;land;false;unknown;0
559;93;6;248;land;false;unknown;0
560;53;83;110;land;false;unknown;0
561;77;33;248;land;false;unknown;0
562;85;69;126;land;false;unknown;0
563;111;23;240;land;false;unknown;0
564;105;39;240;land;false;unknown;0
565;45;80;150;land;false;unknown;0
566;49;95;241;land;false;unknown;0
567;232;208;84;land;false;unknown;0
568;37;184;37;land;false;unknown;0
569;225;210;127;land;false;unknown;0
570;225;68;73;land;false;unknown;0
571;52;96;28;land;false;unknown;0
572;76;33;244;land;false;unknown;0
573;124;8;232;land;false;unknown;0
574;13;34;248;land;false;unknown;0
575;14;34;232;land;false;unknown;0
576;107;39;248;land;false;unknown;0
577;118;28;28;land;false;unknown;0
578;235;36;152;land;false;unknown;0
579;125;24;219;land;false;unknown;0
580;218;214;229;land;false;unknown;0
581;120;8;236;land;false;unknown;0
582;95;39;240;land;false;unknown;0
583;12;34;244;land;false;unknown;0
584;201;221;177;land;false;unknown;0
585;84;172;100;land;false;unknown;0
586;103;53;166;land;false;unknown;0
587;94;177;6;land;false;unknown;0
588;203;159;88;land;false;unknown;0
589;91;119;0;land;false;unknown;0
590;222;207;94;land;false;unknown;0
591;90;6;236;land;false;unknown;0
592;88;6;248;land;false;unknown;0
593;233;32;70;land;false;unknown;0
594;32;147;62;land;false;unknown;0
595;180;46;32;land;false;unknown;0
596;87;33;248;land;false;unknown;0
597;236;148;251;land;false;unknown;0
598;17;34;244;land;false;unknown;0
599;108;173;194;land;false;unknown;0
600;10;38;240;land;false;unknown;0
601;4;60;192;land;false;unknown;0
602;103;221;168;land;false;unknown;0
603;48;227;129;land;false;unknown;0
604;236;171;143;land;false;unknown;0
605;104;39;236;land;false;unknown;0
606;112;41;105;land;false;unknown;0
607;243;85;134;land;false;unknown;0
608;228;232;65;land;false;unknown;0
609;126;62;198;land;false;unknown;0
610;8;146;104;land;false;unknown;0
611;12;38;248;land;false;unknown;0
612;123;8;248;land;false;unknown;0
613;19;35;232;land;false;unknown;0
614;90;33;240;land;false;unknown;0
615;82;33;248;land;false;unknown;0
616;94;54;21;land;false;unknown;0
617;231;31;248;land;false;unknown;0
618;83;33;232;land;false;unknown;0
619;103;149;41;land;false;unknown;0
620;19;4;244;land;false;unknown;0
621;18;34;248;land;false;unknown;0
622;20;35;236;land;false;unknown;0
623;21;35;240;land;false;unknown;0
624;122;8;244;land;false;unknown;0
625;142;15;24;land;false;unknown;0
626;141;93;243;land;false;unknown;0
627;52;183;15;land;false;unknown;0
628;124;39;236;land;false;unknown;0
629;106;39;244;land;false;unknown;0
630;81;33;244;land;false;unknown;0
631;99;174;54;land;false;unknown;0
632;78;221;187;land;false;unknown;0
633;45;131;6;land;false;unknown;0
634;87;6;244;land;false;unknown;0
635;91;81;146;land;false;unknown;0
636;146;108;74;land;false;unknown;0
637;63;193;37;land;false;unknown;0
638;84;39;236;land;false;unknown;0
639;83;6;248;land;false;unknown;0
640;124;158;128;land;false;unknown;0
641;2;140;133;land;false;unknown;0
642;22;35;244;land;false;unknown;0
643;216;73;132;land;false;unknown;0
644;124;54;149;land;false;unknown;0
645;215;75;193;land;false;unknown;0
646;42;39;140;land;false;unknown;0
647;17;148;116;land;false;unknown;0
648;7;34;244;land;false;unknown;0
649;122;39;248;land;false;unknown;0
650;178;0;12;land;false;unknown;0
651;40;156;163;land;false;unknown;0
652;86;6;240;land;false;unknown;0
653;113;39;232;land;false;unknown;0
654;99;8;232;land;false;unknown;0
655;112;39;248;land;false;unknown;0
656;90;39;240;land;false;unknown;0
657;88;33;232;land;false;unknown;0
658;53;32;232;land;false;unknown;0
659;192;237;207;land;false;unknown;0
660;102;8;244;land;false;unknown;0
661;11;38;244;land;false;unknown;0
662;86;39;244;land;false;unknown;0
663;24;35;232;land;false;unknown;0
664;72;6;244;land;false;unknown;0
665;98;6;248;land;false;unknown;0
666;76;55;110;land;false;unknown;0
667;230;102;95;land;false;unknown;0
668;178;228;96;land;false;unknown;0
669;23;35;248;land;false;unknown;0
670;11;169;204;land;false;unknown;0
671;3;38;232;land;false;unknown;0
672;6;38;244;land;false;unknown;0
673;198;173;237;land;false;unknown;0
674;71;6;240;land;false;unknown;0
675;100;8;236;land;false;unknown;0
676;111;39;244;land;false;unknown;0
677;82;39;248;land;false;unknown;0
678;81;6;240;land;false;unknown;0
679;220;198;114;land;false;unknown;0
680;232;55;197;land;false;unknown;0
681;225;176;59;land;false;unknown;0
682;97;6;244;land;false;unknown;0
683;77;39;248;land;false;unknown;0
684;78;39;232;land;false;unknown;0
685;150;117;237;land;false;unknown;0
686;126;39;244;land;false;unknown;0
687;73;6;248;land;false;unknown;0
688;79;33;236;land;false;unknown;0
689;52;32;248;land;false;unknown;0
690;89;33;236;land;false;unknown;0
691;14;221;52;land;false;unknown;0
692;87;174;241;land;false;unknown;0
693;124;60;186;land;false;unknown;0
694;120;172;161;land;false;unknown;0
695;38;120;146;land;false;unknown;0
696;118;20;232;land;false;unknown;0
697;0;39;248;land;false;unknown;0
698;167;186;217;land;false;unknown;0
699;116;39;244;land;false;unknown;0
700;52;191;191;land;false;unknown;0
701;79;198;81;land;false;unknown;0
702;158;83;85;land;false;unknown;0
703;238;99;2;land;false;unknown;0
704;220;86;10;land;false;unknown;0
705;123;39;232;land;false;unknown;0
706;149;106;236;land;false;unknown;0
707;8;66;0;land;false;unknown;0
708;229;70;151;land;false;unknown;0
709;46;98;129;land;false;unknown;0
710;37;35;244;land;false;unknown;0
711;89;6;232;land;false;unknown;0
712;51;32;244;land;false;unknown;0
713;44;90;202;land;false;unknown;0
714;1;39;232;land;false;unknown;0
715;125;62;91;land;false;unknown;0
716;96;6;240;land;false;unknown;0
717;120;39;240;land;false;unknown;0
718;80;6;236;land;false;unknown;0
719;117;234;7;land;false;unknown;0
720;59;137;234;land;false;unknown;0
721;174;113;59;land;false;unknown;0
722;86;6;244;land;false;unknown;0
723;94;147;1;land;false;unknown;0
724;48;84;225;land;false;unknown;0
725;28;232;52;land;false;unknown;0
726;26;35;240;land;false;unknown;0
727;6;212;242;land;false;unknown;0
728;9;38;236;land;false;unknown;0
729;114;39;236;land;false;unknown;0
730;86;163;205;land;false;unknown;0
731;21;74;93;land;false;unknown;0
732;134;159;221;land;false;unknown;0
733;13;38;232;land;false;unknown;0
734;76;39;244;land;false;unknown;0
735;154;99;28;land;false;unknown;0
736;4;38;236;land;false;unknown;0
737;5;38;240;land;false;unknown;0
738;79;39;236;land;false;unknown;0
739;25;35;236;land;false;unknown;0
740;2;38;248;land;false;unknown;0
741;10;171;5;land;false;unknown;0
742;191;42;16;land;false;unknown;0
743;27;35;244;land;false;unknown;0
744;7;38;248;land;false;unknown;0
745;114;197;127;land;false;unknown;0
746;85;6;236;land;false;unknown;0
747;6;39;232;land;false;unknown;0
748;248;83;98;land;false;unknown;0
749;83;39;232;land;false;unknown;0
750;121;8;240;land;false;unknown;0
751;136;210;139;land;false;unknown;0
752;81;39;244;land;false;unknown;0
753;202;210;63;land;false;unknown;0
754;5;173;225;land;false;unknown;0
755;81;203;76;land;false;unknown;0
756;137;143;158;land;false;unknown;0
757;14;38;236;land;false;unknown;0
758;18;4;240;land;false;unknown;0
759;222;227;106;land;false;unknown;0
760;36;35;240;land;false;unknown;0
761;207;218;250;land;false;unknown;0
762;125;46;57;land;false;unknown;0
763;52;144;128;land;false;unknown;0
764;53;68;222;land;false;unknown;0
765;178;108;222;land;false;unknown;0
766;213;135;172;land;false;unknown;0
767;39;35;232;land;false;unknown;0
768;115;39;240;land;false;unknown;0
769;121;39;244;land;false;unknown;0
770;50;32;240;land;false;unknown;0
771;29;149;22;land;false;unknown;0
772;178;168;132;land;false;unknown;0
773;6;211;150;land;false;unknown;0
774;86;151;248;land;false;unknown;0
775;8;38;232;land;false;unknown;0
776;84;204;181;land;false;unknown;0
